Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
,,Patanjali-Rozana-Basmati-Rice,Patanjali Rozana Basmati Rice1 kg            ,"<b>Product Information</b>Patanjali Rozana Basmati Rice is processed from selected “Premium Quality” paddy procured from the foothills of Himalayas. Patanjali Rice is processed in “State of the Art” GMP plants, to ensure exquisite quality and retention of nutritive values. Every effort is made to ensure that the product reaches you in pristine condition.  
<b>Benefits</b>12. Low Cost as compared to other Top Brands.3. Aromatic fragrance and non-sticky after cooking.4. Long length and quick to cook.5. If soaked properly, On cooking, the Grains double in size, won't break.6. Easy digestibility and longer shelf-life7. Soft and non sticky rice after cooking.
<b>Ingredients</b>
<b>How to use</b>Open pan -Put boiling water to an open bowl. Add rice slowly with gentle stirring. Cook for 7-8 minutes on medium heat. Drain extra boiling water.Closed pan - Put water & rice in a pan, tighten the lid and simmer for 5-7 minutes. Remove from heat and allow the pan to stand covered for 5 minutes.Microwave - Put soaked rice and add measured quantity of water in a bowl & stir. Select cooking option & timings as per available oven. Remove from oven and let it stand covered for 8-10 minutes before serving. For a 650/900 watt oven, use 250 -300 g of basmati rice at a time.Automatic electric - Rice cooker put soaked rice in a cooker and add measured quantity of water. Switch on the cooker. After cooking, cooker will automatically switch off from cook mode to keep warm mode. Allow the rice to steam on this mode before serving.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1547121042rozana1kg4-3.png,,Patanjali Rozana Basmati Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Basmati-Rice-Silver,Patanjali Basmati Rice Silver1 kg            ,"<b>Product Information</b>Patanjali brings to you the world-renowned indian basmati rice. Highly prized and delicious with a unique texture and aroma, this rice has come from the foot hills of himalaya. Each grain has been individually sorted in colur sorter machine. Now, make every meal a special occasion.
<b>Benefits</b>1. Delicious with unique texture and aroma.2. If soaked properly, On cooking, the Grains double in size, won't break or won't stick together.3. Low Cost as compared to other Top Brands.3. Mostly used for biryani and fried rice.4. High volume expansion during cooking5. Easy digestibility and longer shelf-life6. Aromatic fragrance and non-sticky after cooking.7. Excessive elongation on cooking.8. Soft and fluffy texture of cooked rice.
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1647248006400x300.jpg,,Patanjali Basmati Rice Silver1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Basmati-Rice-Silver,Patanjali Basmati Rice Silver1 kg            ,"<b>Product Information</b>Patanjali brings to you the world-renowned indian basmati rice. Highly prized and delicious with a unique texture and aroma, this rice has come from the foot hills of himalaya. Each grain has been individually sorted in colur sorter machine. Now, make every meal a special occasion.
<b>Benefits</b>1. Delicious with unique texture and aroma.2. If soaked properly, On cooking, the Grains double in size, won't break or won't stick together.3. Low Cost as compared to other Top Brands.3. Mostly used for biryani and fried rice.4. High volume expansion during cooking5. Easy digestibility and longer shelf-life6. Aromatic fragrance and non-sticky after cooking.7. Excessive elongation on cooking.8. Soft and fluffy texture of cooked rice.
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1647248006400x300.jpg,,Patanjali Basmati Rice Silver1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Super-Basmati-Rice,Patanjali Super Basmati Rice1 kg            ,"<b>Product Information</b>Patanjali Super Basmati Rice is processed from selected “Premium Quality” paddy procured from the foothills of Himalayas and the rice bowl states of Bharat like Punjab, Haryana, Uttar Pradesh, Madhya Pradesh & Uttarakhand.Patanjali Rice is processed in “State of the Art” GMP plants, to ensure exquisite quality and retention of nutritive values. Every effort is made to ensure that the product reaches you in pristine condition. Patanjali Super Basmati Rice grains are long and slender & each grains elongates to at least double its original size upon cooking. These unique qualities, coupled with its tempting taste have made Patanjali Super Basmati Rice a Delicacy, world over. Every meal made of Patanjali Rice is special because of its tantalizing flavour, magical aroma and delicious fluffy texture.
<b>Benefits</b>1. Delicious with unique texture and aroma.2. If soaked properly, On cooking, the Grains double in size, won't break or won't stick together.3. Low Cost as compared to other Top Brands.3. Mostly used for biryani and fried rice.4. High volume expansion during cooking5. Easy digestibility and longer shelf-life6. Aromatic fragrance and non-sticky after cooking.7. Excessive elongation on cooking.8. Soft and fluffy texture of cooked rice.
<b>Ingredients</b>
<b>How to use</b>Open pan -Put boiling water to an open bowl. Add rice slowly with gentle stirring. Cook for 7-8 minutes on medium heat. Drain extra boiling water.Closed pan - Put water & rice in a pan, tighten the lid and simmer for 5-7 minutes. Remove from heat and allow the pan to stand covered for 5 minutes.Microwave - Put soaked rice and add measured quantity of water in a bowl & stir. Select cooking option & timings as per available oven. Remove from oven and let it stand covered for 8-10 minutes before serving. For a 650/900 watt oven, use 250 -300 g of basmati rice at a time.Automatic electric - Rice cooker put soaked rice in a cooker and add measured quantity of water. Switch on the cooker. After cooking, cooker will automatically switch off from cook mode to keep warm mode. Allow the rice to steam on this mode before serving.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/20170403_110020.jpg,,Patanjali Super Basmati Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Lashkari-Kolam-Rice,Patanjali Lashkari Kolam Rice1 kg            ,"<b>Product Information</b>Patanjali Lashkari Kolam Rice, is processed from selected “Premium Quality” paddy procured from the rich belt of Maharashtra & Telangana which produces the best quality Lashkari Kolam crop. Patanjali Lashkari Kolam Rice is processed in “State of the Art” plants, to ensure exquisite quality and retention of nutritive values. Every effort is made to ensure that the product reaches you in pristine condition. Patanjali Lashkari Kolam Rice is light weight and aromatic and completes your search for perfect rice, Patanjali Lashkari Kolam Rice is ideal rice to be used for sweet pongal, biryani, idlis and fried rice.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Open pan: bring water to rolling boil. Add rice and stir gently. Cook uncovered on medium heat for 7-8 minutes till the rice is done. Drain extra water.Close pan: bring water to boil, cover pan with the lid and let it simmer for 8-10minutes. Remove from heat and let it stand for 10 minutes before serving. Micro wave: put the soaked rice and water in a bowl, stir once and covered with a pierce cling film. Let it stand covered for 15 minutes. Remove from oven & let it stand covered for 10 minutes before serving. For a 650 watt, microwave oven 300 grams of rice at a time.Electric cooker: put the soaked rice in the cooker. Add measured water. Switch on cooker, the cooker will automatically switch from “cook” to “keep warm” mode. Allow the rice to steam on the keep warm mode before serving.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1537253462lashkarikolamrice400-300.png,,Patanjali Lashkari Kolam Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Lashkari-Kolam-Rice,Patanjali Lashkari Kolam Rice1 kg            ,"<b>Product Information</b>Patanjali Lashkari Kolam Rice, is processed from selected “Premium Quality” paddy procured from the rich belt of Maharashtra & Telangana which produces the best quality Lashkari Kolam crop. Patanjali Lashkari Kolam Rice is processed in “State of the Art” plants, to ensure exquisite quality and retention of nutritive values. Every effort is made to ensure that the product reaches you in pristine condition. Patanjali Lashkari Kolam Rice is light weight and aromatic and completes your search for perfect rice, Patanjali Lashkari Kolam Rice is ideal rice to be used for sweet pongal, biryani, idlis and fried rice.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>Open pan: bring water to rolling boil. Add rice and stir gently. Cook uncovered on medium heat for 7-8 minutes till the rice is done. Drain extra water.Close pan: bring water to boil, cover pan with the lid and let it simmer for 8-10minutes. Remove from heat and let it stand for 10 minutes before serving. Micro wave: put the soaked rice and water in a bowl, stir once and covered with a pierce cling film. Let it stand covered for 15 minutes. Remove from oven & let it stand covered for 10 minutes before serving. For a 650 watt, microwave oven 300 grams of rice at a time.Electric cooker: put the soaked rice in the cooker. Add measured water. Switch on cooker, the cooker will automatically switch from “cook” to “keep warm” mode. Allow the rice to steam on the keep warm mode before serving.
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1537253462lashkarikolamrice400-300.png,,Patanjali Lashkari Kolam Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Brown-Basmati-Rice,Patanjali Brown Basmati Rice1 kg            ,"<b>Product Information</b>The unique process that produces brown basmati rice removes only the outermost layer, the hull, of the rice kernel and is the least damaging to its nutritional value. Patanjali brown basmati rice is highly famous for its great fragrance and great taste. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b> - Bring water to rolling boil, add rice and stir gently. Cook uncovered on medium heat till the rice is done. Drain extra water. - Bring water to boil, cover pan with the lid and let it simmer for 15 minutes. Remove from heat and let it stand for 10 minutes before serving. Put the soaked rice and water in a bowl, stir once and covered with a pierce cling film. Let it stand covered for 15 minutes. Remove from oven & let it stand covered for10 minutes before serving. For a 650 watt, microwave oven 300 grams of rice at a time.Put the soaked rice in the cooker. Add measured water. Switch on cooker, the cooker will automatically switch from “cook” to “keep warm” mode. Allow the rice tosteam on the keep warm mode before serving.
<b>Other Product Info</b>Best before 24 months from the date of packaging.",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1515229909BrownBasmatiRice400x300.png,,Patanjali Brown Basmati Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Katarani-Rice,Patanjali Katarani Rice1 kg            ,"<b>Product Information</b>Patanjali katarani rice is pride of east India, a very old and traditional rice variety grown in north and east India. It is a variety of non basmati rice with medium size and thin grains but very pleasing and strong aroma.     
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1543815171kataranirice400-300.png,,Patanjali Katarani Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Katarani-Rice,Patanjali Katarani Rice1 kg            ,"<b>Product Information</b>Patanjali katarani rice is pride of east India, a very old and traditional rice variety grown in north and east India. It is a variety of non basmati rice with medium size and thin grains but very pleasing and strong aroma.     
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 kg,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1543815171kataranirice400-300.png,,Patanjali Katarani Rice1 kg            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Samak-Rice,Patanjali Samak Rice500 g            ,"<b>Product Information</b>Samak rice is loaded with high amount of fibre and essential minerals like iron and magnesium, it is a great source of energy.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 180 days from the date of manufacturing.",Patanjali,,,TRUE,,[],Size,500 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1685781161400x300.jpg,,Patanjali Samak Rice500 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Atta-Noodles-Chatpata---Family-Pack,Patanjali Atta Noodles Chatpata - Family Pack240 g            ,"<b>Product Information</b>Indulge in the amazing spicy taste of patanjali atta noodles chatpata. Made from high quality ingredients, the noodles are 100 % vegetarian. The seasoning mix comes packed with healthy spices such as turmeric powder, cumin seeds, onion, ginger and garlic. Noodles Made with whole wheat flour and rice bran oil unlike palm oil used popularly. Ready to eat in 5 minutes. Open a pack and have a mouth watering and nutritious feast ready in minutes. “Jhatpat banao, Befikr khao...""
<b>Benefits</b>
<b>Ingredients</b>Noodles:{Wheat flour (Atta)-80%}, Refined Palm oil, Refined Rice Bran oil, Iodized salt, Thickener (INS 1422, INS 1420, INS 415), Acidity regulator {INS 451 (i), INS 500 (ii) & INS 501 (i )}Seasoning Mix:Mixed spices {Onion (10%), Chilli (9%), Garlic (6%), Cumin (2.5%), Turmeric (2.5%), Bishop Seed, Celery, Spice Extract}, Iodized Salt, Sugar, Dehydrated vegetables {Carrot (4%), Cabbage (4%), Tomato (3%)}, Hydrolysed Vegetable Protein, Maltodextrin, Acidity Regulator (INS 330, INS 296), Anticaking Agent (INS 551), Flavour Enhancers(INS 627, INS 631), Dehydrated Herb {Coriander leaf (1%)}, Edible Vegetable Oil (Sunflower Oil), Stabilizer (INS 415), Soy Sauce Powder, Yeast Extract, Antioxidants (INS 319), Natural & Nature Identical Flavoring Substances
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,240 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1645425708400x300.jpg,,Patanjali Atta Noodles Chatpata - Family Pack240 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Patanjali-Atta-Cup-Noodles-Yummy-Masala,Patanjali Atta Cup Noodles Yummy Masala70 g            ,"<b>Product Information</b>Patanjali atta noodles yummy masala is very delicious, tasty and healthy noodles. It is very nutritional and rich in vitamins and minerals. Patanjali yummy masala noodles ""jhatpat banao, befikr khao..."".
<b>Benefits</b>
<b>Ingredients</b>: Refined Palm oil, Refined Rice Bran oil, Iodized salt, Thickener (INS 1422, INS 1420, INS 415), Acidity regulator {INS 451 (i), INS 500 (ii) & INS 501 (i)}Mixed Spices (17%) {Coriander (4%), Chilli (4%), Cumin (3%), Turmeric (2%), Black pepper (2%), Ginger (0.5%) , Fennel (0.5%), Clove (0.2%), Star anise, Nutmeg, Green Cardamom}, Onion powder, Hydrolyzed soya protein, Sugar, Refined wheat flour (Maida), Iodized salt, Garlic powder, Acidity regulator (INS 330), Flavour 
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,70 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1610433542400x300.jpg,,Patanjali Atta Cup Noodles Yummy Masala70 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
