url,Tags,lastbreadcrumb,heading,cleaned-heading,product-information,variants,product-image
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-jacquard-pawwbgjtbo184-5522-maroon/3662,"paridhan,accessories",WOMEN BAG-JACQUARD-PAWWBGJTBO184-5522-MAROON,WOMEN BAG-JACQUARD-PAWWBGJTBO184-5522-MAROON                             29.21cm x  size,WOMEN BAG-JACQUARD-PAWWBGJTBO184-5522-MAROON,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",29.21cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16430070961.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16430070961.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643007096.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-embroidered-pu-pawpbgpsgo184-5508-black/3668,"paridhan,accessories",WOMEN BAG-EMBROIDERED-PU-PAWPBGPSGO184-5508-BLACK,WOMEN BAG-EMBROIDERED-PU-PAWPBGPSGO184-5508-BLACK                             16.51cm x  size,WOMEN BAG-EMBROIDERED-PU-PAWPBGPSGO184-5508-BLACK,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",16.51cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16430168742.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16430168741.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643016874.jpg"
https://www.patanjaliayurved.net/product/paridhan/women-ethnic/saree-pwewsrwbro1843020-pink-wine/3694,"paridhan,women-ethnic",SAREE-PWEWSRWBRO1843020-PINK / WINE,SAREE-PWEWSRWBRO1843020-PINK / WINE                             6.3 M size,SAREE-PWEWSRWBRO1843020-PINK / WINE,"<b>Product Information</b>
ELEGANTLY
  DESIGNED BANARASI SAREE WITH A PERFECT BLEND OF BEAUTY AND COMFORT, NICE FIT FOR WEDDING WEAR OR ANY
  OCCASION , WEAR IT WITH GOLD JEWELRY AND YOU ARE FIT TO SHINE.
<b>Benefits </b>
ELEGANTLY DESIGNED BANARASI SAREE WITH A PERFECT BLEND OF BEAUTY AND COMFORT, NICE FIT FOR WEDDING WEAR OR ANY OCCASION , WEAR IT WITH GOLD JEWELRY AND YOU ARE FIT TO SHINE.",6.3 M ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16436101191.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16436101191.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/1_1643610119.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643610119.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/6-mukhi-rudraksha-without-cap-paudjwkpjs1915174/3622,"paridhan,spiritual",6 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915174,6 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915174                             Free size,6 MUKHI RUDRAKSHA,"<b>Product Information</b>
It
  Helps to Cure Eyes, Urinary Disorder, Neck related Diseases, Dropsy and all
  types of Mental Diseases.
<b>Benefits </b>
It
  Helps to Cure Eyes, Urinary Disorder, Neck related Diseases, Dropsy and all
  types of Mental Diseases.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420532171.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420532171.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642053217.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/7-mukhi-rudraksha-without-cap-paudjwkpjs1915176/3618,"paridhan,spiritual",7 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915176,7 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915176                             Free size,7 MUKHI RUDRAKSHA,"<b>Product Information</b>
It
  Helps to Cure Heart, Throat and also effective against Muscular and control
  pain caused by arthritis.
<b>Benefits </b>
It
  Helps to Cure Heart, Throat and also effective against Muscular and control
  pain caused by arthritis.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420514751.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420514751.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642051475.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-redwhite-xl/3676,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XL,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XL                             XL size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-XL,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",XL ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643111233400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643111233400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643111233.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643111233.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/5-mukhi-rudraksha-without-cap-paudjwkpjs1915172/3604,"paridhan,spiritual",5 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915172,5 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915172                             Free size,5 MUKHI RUDRAKSHA,"<b>Product Information</b>
It
  Helps to Cure Diseases of Bone Marrow, Liver, Kidney, Feet, Thigh, Ear and
  Diabetes.
<b>Benefits </b>
It
  Helps to Cure Diseases of Bone Marrow, Liver, Kidney, Feet, Thigh, Ear and
  Diabetes.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16418970471.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16418970471.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1641897047.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/3-mukhi-rudraksha-without-cap-paudjwkpjs1915168/3619,"paridhan,spiritual",3 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915168,3 MUKHI RUDRAKSHA   WITHOUT CAP-PAUDJWKPJS1915168                             Free size,3 MUKHI RUDRAKSHA,"<b>Product Information</b>
It
  Helps to Cure Children with frequent fever, Diseases of Liver and Gall
  Bladder, Stress, Depression and Regulates BP.
<b>Benefits </b>
It
  Helps to Cure Children with frequent fever, Diseases of Liver and Gall
  Bladder, Stress, Depression and Regulates BP.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420516301.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420516301.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642051630.jpg"
https://www.patanjaliayurved.net/product/paridhan/sports-wear/sportswear-men-pmckspdpoo1841049-redwhite-m/3675,"paridhan,sports-wear",SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-M,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-M                             M size,SPORTSWEAR-MEN-PMCKSPDPOO1841049-RED/WHITE-M,"<b>Product Information</b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities
<b>Benefits </b>
This
  Sports T-Shirt is ideal for outdoor activities such as gyming, cycling and
  other sports activities",M ,"https://www.patanjaliayurved.net/assets/product_images/400x500/1643111077400x300-2.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/1643111077400x300-1.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-2_1643111077.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/400x300-3_1643111077.jpg"
https://www.patanjaliayurved.net/product/paridhan/accessories/women-bag-print-pawpbgptbo184-5502-navy/3663,"paridhan,accessories",WOMEN BAG-PRINT-PAWPBGPTBO184-5502-NAVY,WOMEN BAG-PRINT-PAWPBGPTBO184-5502-NAVY                             35.56cm x  size,WOMEN BAG-PRINT-PAWPBGPTBO184-5502-NAVY,"<b>Product Information</b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.
<b>Benefits </b>
THIS CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO. 
<b>Ingredients </b>
THIS
  CHIC WOMEN HANDBAG WILL MAKE YOU STAND OUT FROM THE CROWD. MATCH THIS BAG
  WITH YOUR FAVOURITE TEES AND SLIM JEANS AND YOU ARE GOOD TO GO.",35.56cm x  ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16430152112.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16430152111.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1643015211.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/ganesh-rudraksha-without-cap-paudjwkpjs2015217/3634,"paridhan,spiritual",GANESH RUDRAKSHA  WITHOUT CAP-PAUDJWKPJS2015217,GANESH RUDRAKSHA  WITHOUT CAP-PAUDJWKPJS2015217                             Free size,GANESH RUDRAKSHA  WITHOUT CAP-PAUDJWKPJS2015217,"<b>Product Information</b>
It
  Helps to Cure Mind related problems, Detachment and Behavioural Disorders
<b>Benefits </b>
It
  Helps to Cure Mind related problems, Detachment and Behavioural Disorders",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420772861.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420772861.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642077286.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/ganesha-rudraksha-with-cap-paudjwkpjs1915163/3616,"paridhan,spiritual",GANESHA RUDRAKSHA  WITH CAP-PAUDJWKPJS1915163,GANESHA RUDRAKSHA  WITH CAP-PAUDJWKPJS1915163                             Free size,GANESHA RUDRAKSHA  WITH CAP-PAUDJWKPJS1915163,"<b>Product Information</b>
It
  Helps to Cure Mind related problems, Detachment and Behavioural Disorders
<b>Benefits </b>
It
  Helps to Cure Mind related problems, Detachment and Behavioural Disorders",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420508911.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420508911.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642050891.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/6-mukhi-rudraksha-with-cap-paudjwkpjs1915175/3617,"paridhan,spiritual",6 MUKHI RUDRAKSHA  WITH CAP-PAUDJWKPJS1915175,6 MUKHI RUDRAKSHA  WITH CAP-PAUDJWKPJS1915175                             Free size,6 MUKHI RUDRAKSHA  WITH CAP-PAUDJWKPJS1915175,"<b>Product Information</b>
It
  Helps to Cure Eyes, Urinary Disorder, Neck related Diseases, Dropsy and all
  types of Mental Diseases.
<b>Benefits </b>
It
  Helps to Cure Eyes, Urinary Disorder, Neck related Diseases, Dropsy and all
  types of Mental Diseases.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420512381.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420512381.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642051238.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/7-mukhi-rudraksha-with-cap-paudjwkpjs2015202/3625,"paridhan,spiritual",7 MUKHI RUDRAKSHA WITH  CAP-PAUDJWKPJS2015202,7 MUKHI RUDRAKSHA WITH  CAP-PAUDJWKPJS2015202                             Free size,7 MUKHI RUDRAKSHA WITH  CAP-PAUDJWKPJS2015202,"<b>Product Information</b>
It
  Helps to Cure Heart, Throat and also effective against Muscular and control
  pain caused by arthritis.
<b>Benefits </b>
It
  Helps to Cure Heart, Throat and also effective against Muscular and control
  pain caused by arthritis.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420548631.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420548631.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642054863.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/7-mukhi-rudraksha-with-cap-paudjwkpjs1915177/3614,"paridhan,spiritual",7 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915177,7 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915177                             Free size,7 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915177,"<b>Product Information</b>
It
  Helps to Cure Heart, Throat and also effective against Muscular and control
  pain caused by arthritis.
<b>Benefits </b>
It
  Helps to Cure Heart, Throat and also effective against Muscular and control
  pain caused by arthritis.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420498281.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420498281.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642049828.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/4-mukhi-rudraksha-with-cap-paudjwkpjs1915171/3612,"paridhan,spiritual",4 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915171,4 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915171                             Free size,4 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915171,"<b>Product Information</b>
It
  Helps to Cure Disorders of Kidney, Thyroid, Disorders of Brain with
  Psychlatric, Symptoms, Stammering, Memory Lapse.
<b>Benefits </b>
It
  Helps to Cure Disorders of Kidney, Thyroid, Disorders of Brain with
  Psychlatric, Symptoms, Stammering, Memory Lapse.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420493181.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420493181.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642049318.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/5-mukhi-rudraksha-with-cap-paudjwkpjs1915173/3599,"paridhan,spiritual",5 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915173,5 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915173                             Free size,5 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915173,"<b>Product Information</b>
It
  Helps to Cure Diseases of Bone Marrow, Liver, Kidney, Feet, Thigh, Ear and
  Diabetes.
<b>Benefits </b>
It
  Helps to Cure Diseases of Bone Marrow, Liver, Kidney, Feet, Thigh, Ear and
  Diabetes. 
<b>Ingredients </b>
It
  Helps to Cure Diseases of Bone Marrow, Liver, Kidney, Feet, Thigh, Ear and
  Diabetes. 
<b>How to use </b>
It
  Helps to Cure Diseases of Bone Marrow, Liver, Kidney, Feet, Thigh, Ear and
  Diabetes.",Free ,https://www.patanjaliayurved.net/assets/product_images/400x500/1641639189400x300-2.jpg
https://www.patanjaliayurved.net/product/paridhan/spiritual/2-mukhi-rudraksha-with-cap-paudjwkpjs2015201/3626,"paridhan,spiritual",2 MUKHI RUDRAKSHA WITH  CAP-PAUDJWKPJS2015201,2 MUKHI RUDRAKSHA WITH  CAP-PAUDJWKPJS2015201                             Free size,2 MUKHI RUDRAKSHA WITH  CAP-PAUDJWKPJS2015201,"<b>Product Information</b>
It
  Helps to Cure Acidity & Gastric problems, Stress, Depression and
  Hysteria.
<b>Benefits </b>
It
  Helps to Cure Acidity & Gastric problems, Stress, Depression and
  Hysteria.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420677131.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420677131.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642067713.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/2-mukhi-rudraksha-with-cap-paudjwkpjs2015200/3633,"paridhan,spiritual",2 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS2015200,2 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS2015200                             Free size,2 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS2015200,"<b>Product Information</b>
2 MUKHI
  RUDRAKSHA WITH CAP-PAUDJWKPJS2015200
<b>Benefits </b>
2 MUKHI
  RUDRAKSHA WITH CAP-PAUDJWKPJS2015200",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420771351.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420771351.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642077135.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/3-mukhi-rudraksha-with-cap-paudjwkpjs1915169/3607,"paridhan,spiritual",3 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915169,3 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915169                             Free size,3 MUKHI RUDRAKSHA WITH CAP-PAUDJWKPJS1915169,"<b>Product Information</b>
It
  Helps to Cure Children with frequent fever, Diseases of Liver and Gall
  Bladder, Stress, Depression and Regulates BP.
<b>Benefits </b>
It
  Helps to Cure Children with frequent fever, Diseases of Liver and Gall
  Bladder, Stress, Depression and Regulates BP.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16419022601.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16419022601.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1641902260.jpg"
https://www.patanjaliayurved.net/product/paridhan/spiritual/vignharta-kvach-paudjwkkvs1915158/3610,"paridhan,spiritual",VIGNHARTA KVACH -PAUDJWKKVS1915158,VIGNHARTA KVACH -PAUDJWKKVS1915158                             Free size,VIGNHARTA KVACH -PAUDJWKKVS1915158,"<b>Product Information</b>
It
  removes all obstacles, brings good luck and prosperity.
<b>Benefits </b>
It
  removes all obstacles, brings good luck and prosperity.",Free ,"https://www.patanjaliayurved.net/assets/product_images/400x500/16420487991.jpg,https://www.patanjaliayurved.net/assets/product_images/400x300/16420487991.jpg,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1642048799.jpg"
https://www.patanjaliayurved.net/product/nutraceuticals/nutrition-bar/patanjali-herbal-health-food-bar/2984,"nutraceuticals,nutrition-bar",Patanjali Herbal Health Food Bar,Patanjali Herbal Health Food Bar                             35 g,Patanjali Herbal Health Food Bar,"<b>Product Information</b>
Food bar is a compact & healthy ready to eat substitute/ supplements to meals, having an ideal combination of fats, carbohydrates, proteins and fortified with herbs.
<b>Benefits </b>
Ready to eat & easy to consume. It is easy to carry as per requirement. Give more filling sense and an ideal substitute to meals. Provide all essential nutrition. Approved by World food program in its fight against hunger and malnutrition. Especially by defense forces during combat exercise. 
<b>Ingredients </b>
Liquid glucose, Oats, Sugar , Raisin, Wheat flakes, Glycerin, Gum, Pumpkin seeds (3.5%), Marisha-Rakt extract [Amaranthuus tricolor, leaf powder/extract] (3%), Peanut, Hydrogenated vegetable oil, Flaxseed [ Linum usitatissimum, seed powder and oil] (2.4 %), Pistachio (2%), Concentrate standardized] (2%), Almond (1.5%), Walnut, Safed musli (0.8%), Ghee, Edible common salt, Amla (0.3%), Asgandh (0.1%), Acidity regulator (INS 330), Preservative (INS 211) 
<b>How to use </b>
Ready to eat. 
<b>Other Product Info </b>
Best before 12 months from manufacturing date.",35 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688810938foodbf.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688810938foodbb.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/info_1688810938.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ing_1688810938.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/mfg_1688810938.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/ni_1688810938.png"
